episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,11.835108397757654,13,0.3620053,10,0.06794293,0.36431947,-1,-1,0.0,True,False
2,99.03192048564085,127,0.2950658,104,0.012191276,0.31180274,-1,-1,0.0,True,False
3,173.67713975193715,200,0.33929536,22,0.058983427,0.31193057,-1,-1,0.0,False,False
4,79.52595772567042,100,0.2829888,12,0.020193024,0.31180274,-1,-1,0.0,True,False
5,152.49339231030152,200,0.27873784,134,0.017004514,0.31180274,-1,-1,0.0,False,False
6,157.6575494809268,200,0.27719295,97,0.01002952,0.31180274,-1,-1,0.0,False,False
7,173.16419373616682,200,0.33933872,40,0.05117735,0.31193057,-1,-1,0.0,False,False
8,154.03106808954917,200,0.28302008,150,0.0064864247,0.31193057,-1,-1,0.0,False,False
9,67.90887968000357,92,0.27214488,85,0.010724792,0.36431947,-1,-1,0.0,True,False
10,19.953351017034592,24,0.3208467,15,0.040632755,0.36431947,-1,-1,0.0,True,False
11,7.4398232332146454,9,0.32658347,3,0.12727162,0.31193057,-1,-1,0.0,True,False
12,178.50652072422554,200,0.35587463,14,0.060797073,0.36431947,-1,-1,0.0,False,False
13,148.598277958348,200,0.27276647,171,0.008591257,0.36431947,-1,-1,0.0,False,False
14,31.842544036978882,38,0.31298572,24,0.034653235,0.31193057,-1,-1,0.0,True,False
15,63.87886332627626,86,0.2747808,40,0.015000281,0.36431947,-1,-1,0.0,True,False
16,13.32832002495168,17,0.28787866,13,0.065869875,0.31193057,-1,-1,0.0,True,False
17,154.70161983083335,200,0.27887365,88,0.020089306,0.31180274,-1,-1,0.0,False,False
18,157.61575883911217,200,0.290472,105,0.011008692,0.31193057,-1,-1,0.0,False,False
19,13.65302766648444,15,0.36624038,12,0.045157883,0.31180274,-1,-1,0.0,True,False
20,147.61387805889197,200,0.2698964,149,0.014067683,0.36431947,-1,-1,0.0,False,False
