episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,199.9031998996115,200,0.37492934,3,0.0036431944,0.36431947,-1,-1,0.0,False,False
2,3.901805328139093,5,0.33464912,4,0.1829786,0.36431947,-1,-1,0.0,True,False
3,1.1849092732318491,2,0.35583794,1,0.37280083,0.3812822,-1,-1,0.0,True,False
4,14.015725579188409,15,0.35929823,2,0.063380204,0.36431947,-1,-1,0.0,True,False
5,7.993500802674445,9,0.35273787,2,0.10172605,0.36431947,-1,-1,0.0,True,False
6,7.949055878586128,9,0.3513445,4,0.10336776,0.36431947,-1,-1,0.0,True,False
7,199.9725186652732,200,0.3749356,1,0.0036431944,0.36431947,-1,-1,0.0,False,False
8,3.222222222222222,5,0.28303143,5,0.1544685,0.3125,-1,-1,0.0,True,False
9,7.039185448896008,8,0.35350674,3,0.110962816,0.36431947,-1,-1,0.0,True,False
10,0.9576427299377256,2,0.31298903,1,0.41564977,0.46698007,-1,-1,0.0,True,False
11,7.229058927659189,8,0.37019223,6,0.094204836,0.36431947,-1,-1,0.0,True,False
12,3.901805328139093,5,0.32759905,3,0.1900287,0.36431947,-1,-1,0.0,True,False
13,10.015725579771573,11,0.35564563,6,0.08437044,0.36431947,-1,-1,0.0,True,False
14,2.838088647648005,4,0.33114362,3,0.22244447,0.36431947,-1,-1,0.0,True,False
15,8.969866569693625,10,0.35768107,5,0.08877027,0.36431947,-1,-1,0.0,True,False
16,6.969866683234304,8,0.34420183,4,0.12011233,0.36431947,-1,-1,0.0,True,False
17,10.072448475938849,11,0.36388272,3,0.076186076,0.36431947,-1,-1,0.0,True,False
18,199.9725186652732,200,0.3749356,4,0.0036431944,0.36431947,-1,-1,0.0,False,False
19,199.94905891252122,200,0.3749327,1,0.0036431947,0.36431947,-1,-1,0.0,False,False
20,6.1684417797892035,7,0.37288663,5,0.10422121,0.36431947,-1,-1,0.0,True,False
