episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,1.774530175783222,3,0.25024655,3,0.26933938,0.31193057,-1,-1,0.0,True,False
2,13.065167721296376,16,0.30417147,16,0.04725992,0.31180274,-1,-1,0.0,True,False
3,3.470316881617281,5,0.30034214,5,0.13678749,0.31193057,-1,-1,0.0,True,False
4,36.39495894730093,43,0.30882302,43,0.018168928,0.31193057,-1,-1,0.0,True,False
5,2.6036334887300048,4,0.29730076,4,0.17036197,0.31193057,-1,-1,0.0,True,False
6,9.598501054629708,12,0.30139533,12,0.06301322,0.31180274,-1,-1,0.0,True,False
7,20.794958947300916,25,0.30662346,25,0.03080269,0.31193057,-1,-1,0.0,True,False
8,39.066666666666684,46,0.30989784,46,0.016189126,0.3125,-1,-1,0.0,True,False
9,4.39850105462971,6,0.2947281,6,0.121588975,0.31180274,-1,-1,0.0,True,False
10,1.7300857313387776,3,0.25533372,3,0.26425222,0.31193057,-1,-1,0.0,True,False
11,24.307850353186552,29,0.30930337,29,0.024712836,0.31193057,-1,-1,0.0,True,False
12,173.33333333333326,200,0.3125,200,0.003125,0.3125,-1,-1,0.0,False,False
13,2.5949722168318354,4,0.28542078,4,0.18224195,0.31193057,-1,-1,0.0,True,False
14,6.131834387963039,8,0.29163757,8,0.09872526,0.31180274,-1,-1,0.0,True,False
15,31.265167721296386,37,0.3077256,37,0.02160961,0.31180274,-1,-1,0.0,True,False
16,11.26162561396758,14,0.30120644,14,0.05580457,0.31193057,-1,-1,0.0,True,False
17,2.5949722168318354,4,0.26346433,4,0.20419838,0.31193057,-1,-1,0.0,True,False
18,173.33333333333326,200,0.3125,200,0.003125,0.3125,-1,-1,0.0,False,False
19,6.974517019853211,9,0.30395633,9,0.07787369,0.31193057,-1,-1,0.0,True,False
20,3.5967392419774806,5,0.30802757,5,0.12926646,0.31193057,-1,-1,0.0,True,False
