episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,13.015725579190825,14,0.36495885,6,0.061125215,0.36431947,-1,-1,0.0,True,False
2,6.901775113122536,8,0.35326785,6,0.11107666,0.36431947,-1,-1,0.0,True,False
3,8.112919652771835,9,0.36352006,1,0.09100844,0.36431947,-1,-1,0.0,True,False
4,3.015862734913397,4,0.3282649,3,0.22546662,0.36431947,-1,-1,0.0,True,False
5,7.044527294859884,8,0.36719233,2,0.09736861,0.36431947,-1,-1,0.0,True,False
6,2.03998786355203,3,0.30417487,1,0.30892769,0.36431947,-1,-1,0.0,True,False
7,2.126977536536894,3,0.37053454,2,0.24256802,0.36431947,-1,-1,0.0,True,False
8,1.0433416688823633,2,0.32265803,1,0.40598077,0.44764203,-1,-1,0.0,True,False
9,0.977214902049848,2,0.29549405,1,0.43314475,0.50197,-1,-1,0.0,True,False
10,5.994878030705871,8,0.32015294,7,0.11303571,0.3125,-1,-1,0.0,True,False
11,1.9720897949513816,3,0.31650117,2,0.29621658,0.36431947,-1,-1,0.0,True,False
12,6.156281655748765,7,0.36314377,2,0.114106975,0.36431947,-1,-1,0.0,True,False
13,1.1345469138773236,2,0.34403425,1,0.3846045,0.40488955,-1,-1,0.0,True,False
14,5.067235072420658,6,0.35768324,4,0.13651146,0.36431947,-1,-1,0.0,True,False
15,7.7280976569898945,10,0.32487398,9,0.09044746,0.3125,-1,-1,0.0,True,False
16,1.9288767524409185,3,0.31204256,1,0.30106005,0.36431947,-1,-1,0.0,True,False
17,4.179283147994232,5,0.36264104,3,0.1553858,0.36431947,-1,-1,0.0,True,False
18,12.836527142539321,14,0.36160088,2,0.06460656,0.36431947,-1,-1,0.0,True,False
19,2.903343882936926,4,0.33912387,3,0.21427771,0.36431947,-1,-1,0.0,True,False
20,5.901775680580614,7,0.34810668,5,0.12900116,0.36431947,-1,-1,0.0,True,False
