episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,36.14229420393698,40,0.34385502,19,0.03332985,0.31193057,-1,-1,0.0,False,False
2,6.546497192819173,8,0.3387353,4,0.104775414,0.31180274,-1,-1,0.0,True,False
3,35.564516285851205,40,0.32770923,12,0.03582239,0.36431947,-1,-1,0.0,False,False
4,38.37692896537487,40,0.36978167,20,0.023773324,0.36431947,-1,-1,0.0,False,False
5,37.951977641317065,40,0.37287477,26,0.023297232,0.36431947,-1,-1,0.0,False,False
6,14.2955122991395,16,0.3589497,12,0.050232764,0.31180274,-1,-1,0.0,True,False
7,33.60731930261179,40,0.30581495,13,0.024417182,0.31193057,-1,-1,0.0,False,False
8,35.11507188002671,40,0.33855048,19,0.026717726,0.36431947,-1,-1,0.0,False,False
9,25.578193233603166,28,0.3653538,18,0.029367927,0.31180274,-1,-1,0.0,True,False
10,34.14536461706606,40,0.31889096,26,0.018828161,0.31180274,-1,-1,0.0,False,False
11,9.521708324291563,11,0.35750148,8,0.08257501,0.36431947,-1,-1,0.0,True,False
12,23.459544754339543,28,0.3206744,8,0.039166953,0.36431947,-1,-1,0.0,True,False
13,20.385335373288115,22,0.36900568,14,0.031009765,0.31180274,-1,-1,0.0,True,False
14,16.082105581464102,20,0.29764715,4,0.06695966,0.31180274,-1,-1,0.0,True,False
15,5.37342389587065,7,0.30449566,4,0.12860419,0.31180274,-1,-1,0.0,True,False
16,37.44829719530799,40,0.37296182,20,0.023215314,0.36431947,-1,-1,0.0,False,False
17,21.0387960813846,23,0.37307325,13,0.03321568,0.36431947,-1,-1,0.0,True,False
18,37.03681597835331,40,0.3493898,19,0.029690797,0.31193057,-1,-1,0.0,False,False
19,37.99236497933667,40,0.36813968,22,0.021131542,0.31180274,-1,-1,0.0,False,False
20,33.52567843523942,39,0.33961275,19,0.039069198,0.36431947,-1,-1,0.0,True,False
