episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,32.365729360891685,40,0.3066087,21,0.04123748,0.36431947,-1,-1,0.0,True,False
2,30.867794166316838,40,0.2720145,15,0.01887577,0.31180274,-1,-1,0.0,False,False
3,20.030853607855924,22,0.36663824,11,0.041223403,0.36431947,-1,-1,0.0,True,False
4,2.992580043193269,4,0.32768103,3,0.22580191,0.36431947,-1,-1,0.0,True,False
5,38.47227977869735,40,0.37454492,17,0.018681841,0.36431947,-1,-1,0.0,False,False
6,16.944107516271842,19,0.36432967,13,0.048401657,0.36431947,-1,-1,0.0,True,False
7,9.087408649137036,11,0.3387901,4,0.07626468,0.36431947,-1,-1,0.0,True,False
8,18.45649342461666,20,0.3591365,12,0.045282178,0.31180274,-1,-1,0.0,True,False
9,29.242266720130875,40,0.27495235,3,0.030511415,0.31180274,-1,-1,0.0,False,False
10,17.07112980646159,19,0.36149806,16,0.042312577,0.31180274,-1,-1,0.0,True,False
11,4.957316474999989,6,0.35430416,2,0.13979454,0.36431947,-1,-1,0.0,True,False
12,32.260510581646805,40,0.30487573,10,0.02352189,0.31180274,-1,-1,0.0,False,False
13,14.61618066054459,16,0.36440632,6,0.044895113,0.31180274,-1,-1,0.0,True,False
14,1.0465316188266145,2,0.31298903,1,0.41564977,0.46698007,-1,-1,0.0,True,False
15,38.24016619528877,40,0.36661655,19,0.033446528,0.36431947,-1,-1,0.0,False,False
16,11.65316474535876,13,0.35245964,8,0.06450851,0.31180274,-1,-1,0.0,True,False
17,13.548288944494665,15,0.36921734,8,0.05343775,0.36431947,-1,-1,0.0,True,False
18,33.015009171042486,40,0.30955085,20,0.049851917,0.36431947,-1,-1,0.0,False,False
19,38.17862534628649,40,0.37318698,18,0.019893074,0.36431947,-1,-1,0.0,False,False
20,36.37532893712878,40,0.34785467,20,0.03384226,0.31180274,-1,-1,0.0,False,False
