episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,56.3692256079028,70,0.2992379,47,0.024749087,0.3125,-1,-1,0.0,True,False
2,9.545821533102847,11,0.34060416,9,0.08229205,0.31180274,-1,-1,0.0,True,False
3,4.926840616604106,6,0.37275657,4,0.121534996,0.36431947,-1,-1,0.0,True,False
4,151.95957319659706,200,0.28704187,177,0.009349161,0.3125,-1,-1,0.0,False,False
5,178.19038129670986,200,0.35497746,16,0.060151987,0.31193057,-1,-1,0.0,False,False
6,9.508823341678339,11,0.3654328,6,0.074791856,0.36431947,-1,-1,0.0,True,False
7,148.40209443364944,197,0.26745236,117,0.026296863,0.31193057,-1,-1,0.0,True,False
8,34.37267865416702,44,0.29246175,15,0.021155404,0.31193057,-1,-1,0.0,True,False
9,43.22843388638485,54,0.3006437,41,0.02054164,0.3125,-1,-1,0.0,True,False
10,24.778623202171488,30,0.32051724,26,0.030969827,0.3125,-1,-1,0.0,True,False
11,148.65469995584218,200,0.2707313,172,0.0065224785,0.36431947,-1,-1,0.0,False,False
12,12.477912954447776,14,0.34896982,9,0.06373104,0.31193057,-1,-1,0.0,True,False
13,150.78198223190915,200,0.27459335,145,0.007367252,0.31180274,-1,-1,0.0,False,False
14,160.46482390104265,200,0.30040583,167,0.009582278,0.31180274,-1,-1,0.0,False,False
15,176.9254821885232,200,0.352117,22,0.058924805,0.31193057,-1,-1,0.0,False,False
16,148.62378592832275,200,0.27260444,167,0.0072448594,0.31193057,-1,-1,0.0,False,False
17,178.6625849493583,200,0.35587582,13,0.05916705,0.31180274,-1,-1,0.0,False,False
18,47.206967414907545,60,0.28297698,16,0.028492412,0.31193057,-1,-1,0.0,True,False
19,38.95176461865943,48,0.2952066,34,0.02579019,0.36431947,-1,-1,0.0,True,False
20,162.98877572698404,200,0.3071399,161,0.00716113,0.36431947,-1,-1,0.0,False,False
