episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,2.6980959169714422,8,30.22207352040517,3,6.970260337988536,27.11750462849935,6.653215573257292,1.0028974845726388,0.24999996875000394,False,True
2,40.40332717183896,80,31.964952323821937,19,1.601699464122453,27.21955992380777,4.610046380218062,1.32832313950692,0.07499999906250002,False,True
3,17.623699171766443,42,30.873012994447596,10,2.1378394717261924,27.32197348276775,4.584084464246268,1.560325172502969,0.0476190464852608,False,True
4,41.64332496615787,80,32.24469615625131,13,1.411672052145003,27.308338546752925,8.760026499709522,1.9520440866058055,0.012499999843750002,False,True
5,43.00394478269032,80,31.529268600811534,8,1.4161513992150627,27.289250437418623,12.675908335208744,1.2519862237543067,0.04999999937500001,False,True
6,6.978956899034137,17,31.088560179240037,3,3.6268491445803157,27.325300661722817,3.4957660916533246,1.1338998777967442,0.17647057785467188,False,True
7,41.8754143468559,80,32.59625042363436,16,1.6528012526035312,27.333105468749995,5.936228183032394,0.8262194213790328,0.08749999890625001,False,True
8,6.39233745956036,14,31.60504504792181,2,4.459121134167627,27.333268801371265,5.094456197949663,1.2722367232287684,0.14285713265306196,False,True
9,13.507872090655976,37,32.12359227917576,5,2.3620423712171927,27.33332087198892,5.357028221525926,0.5183700694729434,0.16216215777940116,True,False
10,-1.3614907979528694,10,29.576991602330658,3,5.688549765480891,27.19678281148276,6.467612255265399,0.4256779816182422,0.39999996000000404,True,False
11,26.848946650072662,64,31.97963569715846,13,1.8871630424773131,27.273418744405102,4.991311545676478,0.48542522102517405,0.18749999707031256,True,False
12,37.461852581048184,78,31.611886776849097,18,1.810599871985933,27.140476671854653,4.839361104997607,1.1054610439023114,0.08974358859303092,False,True
13,40.97376166017664,80,31.266921276421396,13,1.5499638577302302,27.152782694498686,6.575661668466907,1.3263664976897622,0.04999999937500001,False,True
14,40.18329829593786,80,32.22079971787198,15,1.392807628115019,27.31109472910563,5.154316817425314,2.200132222728659,0.0,False,True
15,35.942363859043695,80,31.953442279430842,24,1.3764319543043764,27.332795715332036,5.464999395498894,0.875816133217565,0.13749999828125004,False,True
16,42.93090527377203,80,31.92189098609454,10,1.5397442034880302,27.32857176462809,6.119654883645757,1.1741824264453518,0.06249999921875001,False,True
17,6.558792140597596,28,29.79725954090522,7,2.8788675848112817,27.32004776000976,4.090883575611729,0.558895780630791,0.24999999107142887,True,False
18,41.75105606106157,80,32.03519967923946,17,1.4924538938204477,27.264771016438804,5.128114328620794,1.4001053973113757,0.07499999906250002,False,True
19,2.278461255528223,8,30.232123955009836,2,7.122720324993134,27.33298842112224,4.7555656347544835,1.0389264827268754,0.3749999531250059,False,True
20,39.58329347547639,80,31.82832324714155,16,1.6509789923826854,27.15692564646403,5.4478039704449746,0.6591151629214996,0.13749999828125004,False,True
