episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,40.42701864071924,80,32.02486730280913,21,1.499054275751116,27.33328081766763,4.792974950288132,0.987135157402221,0.16249999796875003,False,True
2,39.66955983153142,80,31.869408713569285,17,1.4531822506586725,27.327089754740395,4.657830248201476,1.3166970253651316,0.08749999890625001,False,True
3,40.32985131644317,80,31.843542161698743,19,1.5258646134535507,27.32288939158122,5.379822886923695,1.3818700131497927,0.11249999859375003,False,True
4,27.804150435732545,59,32.00949258808007,16,1.716612547535004,27.32424367268881,4.227629972272059,1.017856853979442,0.16949152255099115,False,True
5,13.642250718236948,32,31.86040242439347,11,2.68384938836098,27.319031270345054,4.032537513202454,0.31947613764235305,0.21874999316406274,False,True
6,24.15620417086608,51,31.178739422880245,6,1.725191143758939,27.313250986735024,5.357903422211928,1.1201912809025873,0.11764705651672439,False,True
7,27.401739839232448,54,31.463228179644624,3,1.7688749442865794,27.300940068562827,14.233499838220398,1.5638454441843828,0.05555555452674899,False,True
8,41.405109888484645,80,31.838778129990338,17,1.5363542282581355,27.3182065963745,6.219385686132582,1.4100597103214076,0.07499999906250002,False,True
9,41.782307000019166,80,32.59805534225856,18,1.544884352286654,27.161579068501787,4.125809563171966,1.7308835250817505,0.07499999906250002,False,True
10,6.770763170150343,26,30.966593038659063,7,3.236022238160804,27.268993631998686,4.416388521558529,0.4607184359974274,0.23076922189349144,True,False
11,24.54266226386809,54,31.85321085128353,15,1.81010379673522,26.992413202921558,6.93448648187616,1.2583095595882081,0.092592590877915,False,True
12,40.27453535205952,80,32.528409213322284,18,1.5109936066468546,27.331126340230313,4.438734700555005,0.9362884541175791,0.11249999859375003,False,True
13,3.612191180594631,10,31.075245642526284,2,5.713205386797581,27.227695846557612,2.7302423783868384,1.6825489408447065,0.19999998000000202,False,True
14,12.11365154214675,27,31.610341968800785,4,3.0331576971360197,27.33104267120361,7.871266549057362,1.1118967079451143,0.18518517832647488,False,True
15,39.86761585912955,80,31.880179986610585,17,1.4627023645242079,26.643221855163574,5.440059262291155,0.6890704369125475,0.11249999859375003,False,True
16,39.478000292372194,75,32.749298648959694,12,1.679298198276095,27.316163380940747,4.855440591897913,1.321548361869285,0.09333333208888892,False,True
17,18.83091750574612,51,31.03675094369485,11,2.115130486917516,27.294103240966802,4.822611996101918,0.6251145560292851,0.1764705847750866,True,False
18,14.167274046585952,31,32.204393359601994,10,2.9067972290900492,27.310406239827476,3.7394196984971755,1.4618408591474765,0.19354838085327802,False,True
19,27.69171696770099,53,31.552082400926192,5,2.0025773486251364,27.30126806894938,5.291595338789063,1.249611809223277,0.056603772516909956,False,True
20,40.017595656077674,80,31.439085351829398,14,1.5429054462909726,27.214210891723628,5.595872929519441,0.730421470753331,0.08749999890625001,False,True
