episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,40.05994809191979,80,32.72060045607834,15,1.6949655270576467,27.33027318318685,4.9482868886702045,1.0474136830126726,0.16249999796875003,False,True
2,20.733773446391506,44,31.703886084977036,13,2.0954904606848053,27.33317578633627,4.372173608943266,1.6080512161142602,0.11363636105371908,False,True
3,42.00944280350218,80,31.623379972860974,12,1.5699528833230303,27.329617627461758,8.094083281110887,0.876582732460208,0.07499999906250002,False,True
4,28.710849945921396,61,31.55854742162421,15,1.8217019487599857,27.030159950256348,4.661159018955684,1.2247490328843487,0.11475409647944104,False,True
5,11.667290339219555,26,30.65759547135214,3,2.7461465126428855,27.307979838053374,5.245545566844366,1.4730511168454197,0.1923076849112429,False,True
6,8.40591168680456,22,30.458761287964077,6,3.08797787247282,27.333085886637363,5.429511150128405,1.1843068227314135,0.18181817355371938,False,True
7,31.512970345597953,67,31.960893110776883,15,1.8013078390662358,27.3320208867391,5.091988151537499,1.2832924488899669,0.08955223746936959,False,True
8,38.665337241257504,80,31.916452620424888,16,1.7167672499020916,27.33164259592692,5.000229767942558,1.2010714073187891,0.17499999781250003,False,True
9,6.781700365450366,18,30.28646627491515,4,3.819145379243073,27.330202420552563,3.2090626954853945,0.4820809217076206,0.2222222098765439,False,True
10,25.005058890034505,68,30.305682935829033,16,1.720609448620488,27.136134338378916,4.868871241140079,1.2148110644662629,0.08823529282006923,True,False
11,5.77537598778502,20,31.622863551347628,4,3.3477994060516365,27.31385758717855,3.4230303368229116,0.5283477244086744,0.1999999900000005,True,False
12,-1.1211687840100297,9,30.785795976718635,2,6.444043540954599,27.171082178751636,4.2961734575919674,0.3495233899356614,0.33333329629630043,True,False
13,34.99644372580232,71,31.584535016895536,13,1.6787197878662954,27.28343098958333,4.647835663273573,0.8924169599854449,0.22535210950208298,False,True
14,20.06674304228736,42,31.099386703928573,5,2.0463301666199216,27.3286652247111,6.4398788167898475,1.7678118757082213,0.0238095232426304,False,True
15,42.989191369469964,80,31.74764449906562,8,1.6375011054674746,27.330156580607085,14.687679148451696,1.72719109832518,0.03749999953125001,False,True
16,37.64193286704975,80,31.501904967242787,16,1.4290196871757517,27.309055074056,6.4909370410356,0.9814887353698568,0.06249999921875001,False,True
17,34.33399750534199,72,31.835043304079633,18,1.3890991952684173,27.33176364898681,5.558000905815394,1.231089898479028,0.12499999826388891,False,True
18,37.784525672077294,79,32.128604109607785,20,1.5160527261500598,27.310297203063975,6.302799990528213,1.3646315866953849,0.050632910751482144,False,True
19,39.98003584483376,79,31.81152107315062,12,1.6827760921751864,27.260013453165683,6.1164100161725266,1.1506334114480754,0.12658227687870535,False,True
20,20.05925416523478,53,31.303626644430224,10,1.7975193711646678,27.32991135915121,6.442025844265576,0.5493777331535503,0.1886792417230332,True,False
21,22.59458618611236,44,32.02873173371462,8,2.049915035565692,27.333279927571606,4.317033921711247,0.7508491829509817,0.27272726652892576,False,True
22,7.294186996497155,20,30.585150717694535,4,3.5380561741193106,27.333246994018545,5.23940178916107,0.5813540395406405,0.29999998500000075,False,True
23,8.132950441017629,19,31.46988935059477,4,3.5126454788341874,27.307362111409507,5.6015312120308165,1.5234051454096222,0.15789472853185638,False,True
24,31.765879755716696,58,32.22012990503725,4,1.6859886580570338,27.333285268147783,7.583470684301625,0.7090327342911781,0.10344827407847804,True,False
25,38.56259404639417,80,31.238687515583045,14,1.3624964551130938,27.296883900960278,5.99320004120395,1.1541035211413206,0.03749999953125001,False,True
26,39.577359936321194,80,31.640742448635187,16,1.6250156491994847,27.305684280395518,5.881954915814916,1.4052764394513266,0.06249999921875001,False,True
27,9.631120749661532,32,29.480208089688613,5,2.5457383532262114,27.32925580342612,10.404404443268795,0.9778035240910974,0.0937499970703126,True,False
28,41.372194833178625,80,32.210308278501564,14,1.6644732459386191,27.328484535217285,5.666788904781399,0.9231228937144389,0.07499999906250002,False,True
29,-3.9874837605144493,4,27.929287228785608,2,15.240050277672278,27.23552735646565,2.477088157972021,0.2911511189383283,0.49999987500003124,True,False
30,16.733333775164567,35,32.085969221172085,6,2.2924772971017036,27.202725092569995,3.4655101320366746,1.4295901993693658,0.11428571102040827,False,True
31,10.822800747685957,27,31.693487871439775,10,2.835474399284081,27.279983202616382,7.179560056868324,0.9349476057990611,0.07407407133058995,False,True
32,33.05167947328555,75,31.616861156429508,18,1.8006525052388493,26.83219057718913,4.1722529660321355,0.9936907793497992,0.18666666417777783,False,True
33,36.944867047535176,74,32.15439222009771,19,1.929624834146583,27.332018216451,5.251322356324017,1.1595356538508672,0.08108107998539081,False,True
34,22.75404446115667,46,32.218941299106596,8,1.9606082004049539,27.05526377360025,4.026776736205956,1.3346528080995055,0.10869564981096413,False,True
35,12.208579934391638,31,31.162763088189678,9,2.5205592268256756,27.33234799702963,4.049031650766385,0.6190530927663307,0.12903225390218534,False,True
36,37.879855335007484,77,32.09553959374264,19,1.8431978229836457,27.3328384399414,7.56802373144041,1.375868035762434,0.06493506409175241,False,True
37,40.6363601484725,80,32.4929153203413,17,1.5215318012237584,27.324412790934243,4.028544780518415,0.6671513419523766,0.18749999765625003,False,True
38,5.048550638778312,13,31.142561698179286,2,4.814853159586587,27.333212280273433,3.0349063712565094,1.1786683516537377,0.3076922840236705,False,True
39,39.97873511538532,80,31.894303867495807,10,1.399955873886744,27.326223246256504,6.4298113639563095,1.3155708742392824,0.04999999937500001,False,True
40,42.593525695904624,80,31.97128347804959,15,1.4881636865933723,27.333297729492188,5.919914705418125,1.274556016272549,0.09999999875000001,False,True
41,10.874086550775933,25,32.367045374960284,10,2.9562871564229285,27.329312324523926,3.8054611604683277,0.9369951769682369,0.19999999200000032,False,True
42,38.67056084205781,80,31.919217404686673,21,1.515505976279574,27.330147234598794,5.435474203830153,1.0422659934012695,0.09999999875000001,False,True
43,24.71198484149497,50,32.36354155853974,11,1.982689745585124,27.319887987772617,4.7596471977700565,0.3429671530608616,0.11999999760000006,False,True
44,6.9054969187296615,19,30.15352616302102,5,3.6561197766086564,27.31591949462891,3.893564146875646,0.989031578652625,0.21052630470914185,False,True
45,35.02805070196679,75,32.13060244638774,15,1.8787273527382,27.332182439168296,4.160935190248706,0.4693737282145805,0.13333333155555557,True,False
46,41.4446997047515,80,32.00141357732709,16,1.486472615400952,27.325704765319834,6.217136056898163,0.8000722811048971,0.14999999812500003,False,True
47,29.49367965939966,63,32.23764047491058,20,2.102948401213952,27.327461369832363,4.24328661096072,0.9021542372763659,0.20634920307382218,False,True
48,17.468680613812833,37,31.3496765216831,10,1.9794147646104954,27.32309455871583,6.650429501399901,1.4700709170244752,0.16216215777940116,False,True
49,37.79963421814798,80,31.186067285128967,17,1.5762133904298143,27.32320181528728,5.576070023772019,1.0765558148838192,0.12499999843750002,False,True
50,3.364224035817041,10,31.256490193226615,2,5.846919406255087,27.304076321919766,4.449792372305117,0.627608849048677,0.299999970000003,False,True
