episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,11.534293196587758,38,30.36022592098328,5,2.3213181001127805,26.27522411346435,4.652195964931792,0.9288914446262444,0.21052631024930765,True,False
2,19.109740497257114,42,31.23807492849185,12,1.9006543061089904,26.48645636240641,4.466166739666194,1.6743768650909472,0.0714285697278912,False,True
3,42.69006999889479,80,32.130656274261874,19,1.5130698752403244,27.32766520182291,7.917932254732673,1.2223963006388792,0.16249999796875003,False,True
4,42.01172789563163,80,32.61638551373368,17,1.5838828959067668,27.06931527455647,4.677991686452048,1.187566429179244,0.04999999937500001,False,True
5,35.77912454576654,80,30.769120531116826,18,1.7686862536271388,27.333332888285312,30.254383711914937,1.2399654234519526,0.03749999953125001,False,True
6,38.82336077445602,80,32.009945503693494,18,1.67462842663129,27.33273251851399,5.899638064131801,1.1168165518704984,0.11249999859375003,False,True
7,39.5123036854699,80,32.22965516771581,17,1.643664519786833,27.279878171284995,5.1953836271259375,1.4309737735992405,0.07499999906250002,False,True
8,37.14876668330421,78,31.477300574559276,14,1.52017495774815,27.314191373189292,4.499008286100619,1.0836165398842328,0.08974358859303092,False,True
9,38.336231173533534,77,32.30138351076566,12,1.487003595591624,27.31302267710368,4.779726115367801,1.096969548384333,0.11688311536515435,False,True
10,15.367861086373725,39,31.21080950932036,9,2.2727494272411346,27.333082326253262,4.12024417486799,1.1416270280186536,0.1538461499013808,False,True
11,40.52277006562571,80,32.3908422466406,18,1.4200599360466,27.13204034169514,5.89277663457884,1.3790691809224678,0.06249999921875001,False,True
12,38.764221112527466,80,31.235730773770353,18,1.6719258989890426,27.32113234202068,6.231046470977351,1.0195965289346962,0.08749999890625001,False,True
13,41.80675363149,80,32.61610271353969,15,1.6594258618354758,27.333261680603037,5.229693120624859,1.3344718953662897,0.11249999859375003,False,True
14,20.639602723253205,45,31.177526892725513,12,2.1612118254767525,27.332712046305332,4.32983266006465,1.091632792380769,0.1777777738271606,False,True
15,19.201716296740784,55,29.810157537183077,6,1.771904656227108,27.304378509521484,6.95161257979663,1.0660367878222095,0.0727272714049587,True,False
16,37.04495792000515,80,31.58475222147684,19,1.6086644001801793,27.33317311604817,5.7998612028292955,1.1199434849656114,0.18749999765625003,False,True
17,12.25561515606522,32,30.93034882149635,7,2.4273681551218056,27.33133595784505,3.316519924388235,0.505833628699223,0.0937499970703126,False,True
18,19.00952061753273,40,31.867892961520187,7,2.1123446424802137,27.331068483988442,4.705566214844972,0.9388846436108634,0.19999999500000012,False,True
19,8.308744315879919,19,31.45759754671057,4,3.524101003011072,27.298498535156245,5.589366839038343,1.865249162974964,0.05263157617728546,False,True
20,17.071341661767427,33,31.92241932147201,5,2.4364639869844043,27.266844050089507,4.794281043288409,1.0081019054596252,0.09090908815427007,False,True
