episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,37.14052504888932,80,31.878486069913443,18,1.291113332112629,27.225527127583813,5.903902555660201,1.20225603810892,0.08749999890625001,False,True
2,41.818689802816635,80,32.18022053666821,17,1.1038434918721518,27.210445340474443,4.988632240296493,1.2229865634843438,0.09999999875000001,False,True
3,39.25837783087987,80,32.228797088730204,15,1.3342481811841327,27.30656191507975,5.340412107760286,1.200676449060281,0.13749999828125004,False,True
4,39.99666364757989,80,32.33444398138761,16,1.206950460672378,27.225587209065747,5.860742685929362,1.0771950251468676,0.11249999859375003,False,True
5,3.3724068435121577,17,31.891633404040615,3,3.9102777551306125,26.91663799285889,5.170971837767381,0.6843851091443957,0.2941176297577865,True,False
6,6.9666559436483455,27,31.470495761598382,6,2.8758920845168428,27.093592643737793,6.159830948444006,0.8877065811716393,0.1481481426611799,True,False
7,35.2977765584711,80,30.28068767227807,17,1.2949114358425127,27.06708958943685,16.944175663120035,0.6932714589744924,0.11249999859375003,False,True
8,38.42227890238367,80,31.63785874337318,14,1.2461531464258842,26.995665168762212,10.757662863157886,0.9803836193789317,0.04999999937500001,False,True
9,41.68706977546026,80,32.862916332571494,12,1.2329845414559046,27.202875963846836,6.666709220495551,0.5653805283615222,0.08749999890625001,False,True
10,0.9611836065052879,14,31.961101057243425,3,4.484898605043927,27.23707790374757,5.337350910810528,0.6614754958465214,0.14285713265306196,True,False
11,-0.6110286305898756,13,29.607309050576223,5,5.174075593894475,26.748757425944014,7.976165544682076,0.308966514727261,0.5384614970414233,True,False
12,37.88993984110645,80,31.323747154927258,9,1.3985979489485416,27.219379679361968,7.746721926244613,0.739395394905426,0.11249999859375003,False,True
13,40.841030869695494,80,31.976775380213112,14,1.1853513125578574,26.74407240549723,5.705880419039858,0.7122065863253834,0.09999999875000001,False,True
14,40.884616990634626,80,32.59763935727553,14,1.2448199995358777,27.099294153849282,5.291653444450842,1.2366942620883452,0.06249999921875001,False,True
15,38.05400653215669,80,31.449092795927186,13,1.2077073593934367,26.843037287394214,9.71325396704043,1.587710878794273,0.04999999937500001,False,True
