episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,41.69898918587685,80,32.41332789673995,13,1.1553565992911676,27.166259193420405,6.116001999106847,1.2046974341604793,0.06249999921875001,False,True
2,40.079439307792676,80,31.69912878506646,12,1.1378603112697596,27.206566301981606,7.887176000241905,1.4425678505486512,0.04999999937500001,False,True
3,40.14760469543986,80,31.638891281178125,17,1.3076450926065442,26.830658721923818,5.03986177718497,1.0646997069182857,0.11249999859375003,False,True
4,-0.14564362878857295,12,31.983970961453426,2,5.199789750087409,27.103497187296558,4.244750758981668,0.37230417108696284,0.3333333055555579,True,False
5,40.182627354855384,80,32.616834302927266,15,1.1567388586203278,26.597832743326826,6.112306755621814,1.281194959261213,0.08749999890625001,False,True
6,38.473280643916034,80,31.654592659764578,19,1.2370830039183274,27.143113581339517,5.560165971791767,1.1759822027366975,0.08749999890625001,False,True
7,26.372697797880114,62,31.7849290373573,12,1.5257244361956261,26.602281443277988,4.1252037520135145,0.9423089051161622,0.12903225598335072,True,False
8,39.828020062735646,80,32.08639033482446,12,1.1237042796611807,26.933329518636064,5.836915498892275,0.8915420152685734,0.06249999921875001,False,True
9,5.62386549247023,16,30.499800032494974,5,3.8098698000113203,26.94450823465984,4.2426858039512245,1.6106724454830403,0.06249999609375024,False,True
10,6.612749442450619,23,31.785969914698743,3,2.6643886227538616,26.785364405314116,3.984090541660278,0.6279937868426174,0.21739129489603065,True,False
11,39.61260213769126,80,32.199310630399914,14,1.2037478423118615,27.28893133799235,5.229473525909995,1.3428953124575986,0.08749999890625001,False,True
12,16.49544334159495,50,30.586641550666492,9,1.7767416203053796,26.67584698994954,6.39293058935107,0.5337286001530895,0.13999999720000006,True,False
13,35.41317744320333,70,32.72137418096395,17,1.3061498948505972,26.869279988606777,4.288012101429962,0.40205570946931574,0.09999999857142859,False,True
14,1.8222651410140536,15,31.770810377461245,2,4.408194806874914,26.481908416748052,5.882945106053399,0.44455347574753074,0.19999998666666757,True,False
15,27.381766311521915,80,28.641148201039343,18,1.2280296508471165,27.146495501200366,11.426902116310382,0.8983704989618299,0.08749999890625001,False,True
16,35.93992944887461,80,31.273103645536622,17,1.2673460714022322,27.089176432291655,6.011330215877173,0.8712188027099611,0.13749999828125004,False,True
17,36.9021905882017,76,32.68707093533868,15,1.2710964867943226,27.063806025187173,5.5414639203469225,1.0898629764970071,0.06578947281855957,False,True
18,37.90525859321399,75,32.448121725620865,13,1.2638572523328986,27.19548193613689,4.2343807788915555,1.189153784257823,0.10666666524444447,False,True
19,-0.14515205057199676,12,30.945524576858737,5,4.927132633538895,27.1548552831014,2.8290357459546738,0.37151393490282164,0.41666663194444736,True,False
20,35.130319030053,80,31.17245848890126,19,1.2417818403244016,27.149880091349292,6.093116609420711,1.0317980315846251,0.08749999890625001,False,True
