episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,4.733333333333333,40,0.046662103,0,0.72815704,1.967235,-1,-1,0.0,False,False
2,1.5876168371316366,4,0.26983804,0,0.25837135,0.3457242,-1,-1,0.0,True,False
3,9.014161574659994,40,0.12025418,1,0.5978489,1.3697133,-1,-1,0.0,False,False
4,7.4019195878693065,40,0.12238352,0,0.74253595,1.6744459,-1,-1,0.0,False,False
5,4.866666666666667,40,0.048058927,0,0.6972699,1.9407804,-1,-1,0.0,False,False
6,7.587583842570864,40,0.015942687,1,0.73296845,1.670851,-1,-1,0.0,False,False
7,8.154370317636404,40,0.035976324,0,0.8197347,1.7925885,-1,-1,0.0,False,False
8,6.871744745478236,40,0.019393884,0,0.94736654,1.929652,-1,-1,0.0,False,False
9,12.184243571072606,40,0.06853547,0,0.6883113,1.646315,-1,-1,0.0,False,False
10,7.222222222222223,40,0.042865124,0,0.76548797,1.875022,-1,-1,0.0,False,False
11,5.607906789067123,40,0.08131879,0,0.79452026,1.9600139,-1,-1,0.0,False,False
12,7.008917944297259,40,0.051245283,0,0.9112021,1.9111997,-1,-1,0.0,False,False
13,9.599603606292044,40,0.026860029,0,0.7381512,1.7245226,-1,-1,0.0,False,False
14,6.357628785907545,40,0.031284023,0,0.7410076,1.9687777,-1,-1,0.0,False,False
15,8.333333333333334,40,0.03837245,0,0.8355299,1.8265676,-1,-1,0.0,False,False
16,7.908698878598487,40,0.043237172,0,0.64915454,1.9220846,-1,-1,0.0,False,False
17,1.7628832541038593,4,0.2965399,0,0.19477244,0.32804734,-1,-1,0.0,True,False
18,9.554061880056826,40,0.03437005,0,0.6995036,1.5749009,-1,-1,0.0,False,False
19,5.2203939746984425,40,0.01424022,0,0.7552556,1.8846297,-1,-1,0.0,False,False
20,5.87006569089089,40,-0.0029535093,0,0.87944794,1.9291909,-1,-1,0.0,False,False
