episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,43.76664045165745,80,31.94406338915292,14,1.3076936125755296,27.25984789530435,7.715133373948336,1.1436934933722283,0.12499999843750002,False,True
2,43.39670889905891,80,32.182126545166156,9,1.2615292716026312,26.71790714263917,6.430072723700692,0.8293123273471107,0.12499999843750002,False,True
3,33.48912412239008,80,30.932330945711495,22,1.474601282278697,27.237463760375967,4.880794981314879,0.602808584189551,0.08749999890625001,False,True
4,41.1228694975213,80,31.723346930571356,21,1.1376160605748509,26.776810137430825,6.579527686056909,0.9791585017144018,0.09999999875000001,False,True
5,2.4728733116862935,24,28.238472372259874,5,3.358076672712752,27.229854774475108,5.528268610375227,1.188307198055688,0.1666666597222225,True,False
6,11.280496093861329,37,29.591484393022597,5,1.970627210338315,25.544423675537114,6.745338184119154,0.9609590219078954,0.08108107888970058,True,False
7,43.86971103235643,80,31.77216171405086,15,1.1933372902870194,27.17703024546306,4.745500879012611,0.978020309224943,0.11249999859375003,False,True
8,23.313391441485486,52,29.47745202365262,6,1.5808371818982618,27.234073384602876,9.838728807344687,2.8300620287785607,0.0,False,True
9,44.44043846811132,80,32.026957238522726,12,1.2832416121164958,26.480636914571118,8.186865327296061,1.4261451154608709,0.04999999937500001,False,True
10,45.44875868877554,80,32.35047398898689,11,1.166464128494265,27.175035985310874,8.022589538297218,1.0398601601558128,0.03749999953125001,False,True
11,38.65369539223294,80,30.71863192485783,17,1.2784665487209967,27.144122950235996,6.038520825192872,1.4160701274687808,0.11249999859375003,False,True
12,42.3888452826403,80,31.602105131500476,5,1.3280517276128134,27.09670041402182,8.1276966023074,1.3609367179302674,0.024999999687500003,False,True
13,37.88184342568449,80,31.00577889865341,15,1.2960468729337058,27.162168312072744,5.689792169521308,0.6853557695351362,0.14999999812500003,False,True
14,40.85873752562175,80,31.43634119971529,16,1.228604878187179,27.291973241170254,7.811179630092991,0.887412739740642,0.08749999890625001,False,True
15,22.29541223031052,55,31.152572545784288,8,1.6168605283720452,26.831162961324058,6.27380933217794,0.9806930977543682,0.10909090710743806,True,False
16,46.062012060121184,80,32.927948626394034,18,1.253792966118565,27.255463727315274,6.044500441393391,0.7279583935101169,0.16249999796875003,False,True
17,20.003656396374296,49,31.554400110858882,14,1.7287483905855652,27.196306610107417,5.387974714348021,0.7133862184826323,0.14285713994169102,True,False
18,38.867336522691375,75,32.18386705020604,20,1.3326899893018926,27.100582567850747,5.0553222155209605,0.6972678609351722,0.18666666417777783,False,True
19,44.445104658629,80,32.27074127668154,16,1.249980645577113,27.188002904256177,5.311891142214859,0.944536449337587,0.11249999859375003,False,True
20,22.308087390319933,56,30.884017418598123,16,1.6811590618273091,26.808871396382656,5.845830129216558,0.972543548453603,0.07142857015306125,True,False
