episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,6.505415510077945,15,0.2730742,0,0.061908815,0.3105983,-1,-1,0.0,True,False
2,0.7111111111111111,6,0.2758346,0,0.14857268,0.28056142,-1,-1,0.0,True,False
3,2.1091234646984893,40,0.0968326,0,0.059161283,0.2763971,-1,-1,0.0,False,False
4,2.1333333333333337,40,-0.10175313,0,0.049557824,0.30952585,-1,-1,0.0,False,False
5,2.0943675780402233,10,0.24075437,0,0.11916812,0.3185901,-1,-1,0.0,True,False
6,0.06666666666666665,4,0.26317266,0,0.18915784,0.3030637,-1,-1,0.0,True,False
7,1.5118032715780032,5,0.24282663,0,0.14155085,0.27115777,-1,-1,0.0,True,False
8,2.179743211270255,40,-0.15233544,0,0.061738215,0.31740588,-1,-1,0.0,False,False
9,7.79492460560401,12,0.29757223,0,0.07359718,0.3121735,-1,-1,0.0,True,False
10,2.1306443993956514,40,0.15131503,0,0.0574044,0.27998957,-1,-1,0.0,False,False
11,4.426000722291027,40,0.13033776,0,0.07109823,0.29907688,-1,-1,0.0,False,False
12,2.5902494223315347,4,0.2849146,0,0.1812368,0.31146228,-1,-1,0.0,True,False
13,2.8,40,0.050965726,0,0.04697221,0.24008782,-1,-1,0.0,False,False
14,1.4122776207661691,11,0.21933769,0,0.12080564,0.30885473,-1,-1,0.0,True,False
15,0.04444444444444443,5,0.26866147,0,0.15689048,0.30708644,-1,-1,0.0,True,False
16,3.2368385271552773,18,0.23634338,0,0.101739675,0.30569738,-1,-1,0.0,True,False
17,1.4,40,-0.13880323,0,0.046975605,0.2549221,-1,-1,0.0,False,False
18,2.1529445672073355,40,0.0045013875,0,0.04382561,0.32204306,-1,-1,0.0,False,False
19,2.193246832492959,40,0.11918273,0,0.06599488,0.2885011,-1,-1,0.0,False,False
20,4.604340782376612,40,0.005326241,0,0.05751558,0.30514732,-1,-1,0.0,False,False
