,Value
episode,25.5
total_reward,38.08484271065831
steps,40.0
avg_speed_ms,29.645607914801694
lane_changes,21.0
avg_jerk,1.57862759275176
max_jerk,29.1455588268693
avg_ttc,7.760855530829876
min_ttc,1.2126942694871163
ttc_violation_rate,0.07499999812500004
collision,0.0
success,1.0
