,Value
episode,10.5
total_reward,29.18433468043804
steps,40.0
avg_speed_ms,20.4244374986234
lane_changes,2.5
avg_jerk,1.606468037113278
max_jerk,26.314510371007042
avg_ttc,468.16195345268125
min_ttc,14.589375959324835
ttc_violation_rate,0.0
collision,0.0
success,1.0
