episode,total_reward,steps,avg_speed_ms,lane_changes,avg_jerk,max_jerk,avg_ttc,min_ttc,ttc_violation_rate,collision,success
1,29.360815048217773,40,20.150763247537277,0,1.2031434201296598,21.562868402593203,140.5310872819529,28.28789956190706,0.0,False,True
2,28.558149099349976,40,20.650763235037278,7,1.6814252039996198,21.562868402593203,306.94317915027466,5.726734923489874,0.0,False,True
3,29.115658938884735,40,20.150763247537277,4,1.2031434201296598,21.562868402593203,310.8948333615948,31.746921584813443,0.0,False,True
4,29.60269695520401,40,20.650758967140906,4,1.6814338224109266,21.562868402593203,96.24815817605807,9.672721015941875,0.0,False,True
5,29.425590217113495,40,20.27576324441228,2,1.3456317324570708,20.8544411731307,133.86613159431963,6.202639003142087,0.0,False,True
6,29.89414817094803,40,20.65076323503728,1,1.6814545292932415,21.562868402593203,2491.974682539147,4.851531457780941,0.0,False,True
7,29.160701632499695,40,20.27576324441228,3,1.5814203060309358,21.562868402593203,90.57380284052867,15.51482792218,0.0,False,True
8,29.960680842399597,40,20.900763228787273,2,1.8149096539324454,21.562868402593203,916.9758935558082,10.507305747189013,0.0,False,True
9,31.42407476902008,40,22.525763168987314,4,3.511010338569002,29.1455588268693,73.61186660023799,5.3207815966822,0.0,False,True
10,28.96081119775772,40,20.150763247537277,4,1.2031434201296598,21.562868402593203,37.11418315188822,12.235502035789251,0.0,False,True
11,30.27003437280655,40,21.02576322566228,1,2.0280639218726586,21.562868402593203,79.06639228325456,4.29692951990169,0.0,False,True
12,30.02654278278351,40,21.400763216287277,4,1.4751765030960378,20.8544411731307,81.57222221818361,11.635573686583228,0.0,False,True
13,29.24890524148941,40,20.150763247537277,3,1.2031434201296598,21.562868402593203,261.611486452259,5.503243059113262,0.0,False,True
14,29.358148992061615,40,20.27576324441228,4,1.5821313815589533,21.562868402593203,101.52678751510646,5.463962864722568,0.0,False,True
15,30.13845592737198,40,21.02576310004293,3,2.0280633125056804,21.562868402593203,68.90972184276698,14.500312955839513,0.0,False,True
16,30.02481472492218,40,20.90076322823791,3,1.8149096512670624,21.562868402593203,726.7035766638038,12.163056806024828,0.0,False,True
17,29.294132709503174,40,20.650763235036806,3,1.6175225355910992,21.562868402593203,465.12782613866074,5.468262168208111,0.0,False,True
18,29.894148290157318,40,20.65076323503728,0,1.6814495179486062,21.562868402593203,323.4840159124364,3.9445388857848855,0.0,False,True
19,29.870034396648407,40,20.650763235034173,2,1.6814545292818264,21.562868402593203,20.52908415067404,4.739162353671568,0.0,False,True
20,30.027480721473694,40,20.77576011888234,1,2.862129790001864,20.8544411731307,430.9433249208794,8.651812732539758,0.0,False,True
21,29.62748157978058,40,20.40076324128728,0,1.6114746037590397,21.562868402593203,306.27248872111977,14.60174509128174,0.0,False,True
22,29.693331003189087,40,20.65076323503728,3,1.6814495179486062,21.562868402593203,79.96153567402838,3.7127054409474782,0.0,False,True
23,29.094144880771637,40,20.77574501516562,4,1.7538995778176787,20.8544411731307,278.67220646531547,6.353869800524289,0.0,False,True
24,29.64890867471695,40,21.025763225662274,3,2.7694226916510414,21.562868402593203,95.9454593836794,13.79010222383713,0.0,False,True
25,30.29414814710617,40,21.02576322566174,1,2.028063921980299,21.562868402593203,162.99054717271596,6.952035357477138,0.0,False,True
26,29.294015049934387,40,20.150763247537277,2,1.2031434201296598,21.562868402593203,220.00111664021617,46.653585054074824,0.0,False,True
27,30.22486239671707,40,21.40076321628448,7,2.6528518174280857,21.562868402593203,284.5157450052154,5.624849136641882,0.0,False,True
28,30.0033677816391,40,20.77576323191228,2,1.6174923539156345,21.562868402593203,750.5189462935872,14.659106174281826,0.0,False,True
29,28.005259573459625,40,21.275763219412276,2,1.8249470367213376,29.1455588268693,43.74956672745078,7.516654898799637,0.0,False,True
30,27.62748157978058,40,21.02576322566226,1,1.82494703672127,21.562868402593203,295.5469051842341,3.5925832474598622,0.0,False,True
31,29.291586816310883,40,20.150763247537277,3,1.2031434201296598,21.562868402593203,376.9516249648266,20.064336738021137,0.0,False,True
32,29.160013020038605,40,20.150763247537277,3,1.2031434201296598,21.562868402593203,891.5569848340313,4.3020340534495265,0.0,False,True
33,29.360815048217773,40,20.150763247537277,1,1.2031434201296598,21.562868402593203,1730.572641083216,39.07293908939423,0.0,False,True
34,28.87111896276474,40,21.900763203787257,9,1.6885409928736075,21.562868402593203,99.96272825704567,6.577008848966288,0.0,False,True
35,29.602455019950867,40,21.400763197552738,10,2.0321945290046166,21.562868402593203,230.19995249947917,8.184216464193868,0.0,False,True
36,30.00432515144348,40,21.150763222537282,3,1.6873015307065884,21.562868402593203,83.07830289915093,8.823248486423248,0.0,False,True
37,29.360815048217773,40,20.150763247537277,1,1.2031434201296598,21.562868402593203,174.47645454890855,36.07201634145212,0.0,False,True
38,30.98132598400116,40,21.770758654833735,3,2.508797227672154,21.562868402593203,103.5462493449638,3.219820417654398,0.0,False,True
39,30.181122541427612,40,21.025763225662185,2,2.02806392198245,21.562868402593203,106.27569859197624,8.555201189475802,0.0,False,True
40,29.116366744041443,40,20.150763247537277,2,1.2031434201296598,21.562868402593203,1123.6121730690004,31.278573340443835,0.0,False,True
41,29.515568017959595,40,22.15076319753718,9,1.6885418492536926,21.562868402593203,35.11075474242865,7.437009640677151,0.0,False,True
42,29.8032346367836,40,20.650763235037275,3,1.6814545292968677,21.562868402593203,338.02888402436605,7.7137146999458635,0.0,False,True
43,29.71167117357254,40,20.503760191010365,2,1.970868826145232,21.562868402593203,211.32752154725762,20.5223355305175,0.0,False,True
44,29.75814813375473,40,20.650763235037275,3,1.6814545292968828,21.562868402593203,210.98562533987806,20.76447048750207,0.0,False,True
45,29.224815011024475,40,20.150763247537277,4,1.2031434201296598,21.562868402593203,249.95280643446688,25.458597732225634,0.0,False,True
46,29.50735479593277,40,20.47939083207335,2,1.420831345026278,21.562868402593203,204.11308951607697,19.296809009106127,0.0,False,True
47,29.24970006942749,40,20.150763247537277,2,1.2031434201296598,21.562868402593203,972.5130696387649,29.013128629256652,0.0,False,True
48,30.515677750110626,40,21.275741247574082,2,1.8187975137529708,21.562868402593203,101.30761784229304,8.150078071548695,0.0,False,True
49,29.89414817094803,40,20.650763235019113,1,1.6814545292087608,21.562868402593203,164.10297088564988,6.336569354924191,0.0,False,True
50,30.11567783355713,40,20.900741257933955,2,1.6175875430167856,21.562868402593203,467.1637932738236,10.511299801261165,0.0,False,True
